dt,day,hour,minute,tag,in_worker,out_worker,in_pollen,out_pollen,in_drone,out_drone
2025-09-20 16:16:02,20,16,16,TX2_6,6,13,0,0,0,0
2025-09-20 16:21:02,20,16,21,TX2_6,9,10,0,0,0,0
2025-09-20 16:26:02,20,16,26,TX2_6,8,8,0,0,0,0
2025-09-20 16:31:02,20,16,31,TX2_6,7,11,0,0,0,0
2025-09-20 16:36:02,20,16,36,TX2_6,10,10,0,0,0,0
2025-09-20 16:51:02,20,16,51,TX2_6,10,8,0,0,0,0
2025-09-20 16:56:02,20,16,56,TX2_6,5,7,0,1,1,3
2025-09-20 17:01:02,20,17,1,TX2_6,5,13,0,0,0,0
2025-09-20 17:06:02,20,17,6,TX2_6,5,8,0,0,4,2
2025-09-20 17:11:02,20,17,11,TX2_6,5,6,0,3,2,3
2025-09-20 17:16:02,20,17,16,TX2_6,8,8,0,3,0,1
2025-09-20 17:21:02,20,17,21,TX2_6,6,9,0,1,3,1
2025-09-20 17:26:02,20,17,26,TX2_6,6,7,0,0,0,3
2025-09-20 17:31:03,20,17,31,TX2_6,6,12,0,0,0,0
2025-09-20 17:36:03,20,17,36,TX2_6,8,10,0,0,0,0
2025-09-20 17:41:03,20,17,41,TX2_6,9,11,0,1,0,0
2025-09-20 17:46:03,20,17,46,TX2_6,9,12,0,0,0,0
2025-09-20 17:51:03,20,17,51,TX2_6,9,15,0,0,0,0
2025-09-20 17:56:03,20,17,56,TX2_6,11,12,0,0,0,0
2025-09-20 18:01:03,20,18,1,TX2_6,6,17,0,0,0,0
2025-09-20 18:06:03,20,18,6,TX2_6,8,11,0,0,0,0
2025-09-20 18:11:03,20,18,11,TX2_6,9,13,0,0,0,0
2025-09-20 18:16:03,20,18,16,TX2_6,11,10,0,0,0,0
2025-09-20 18:21:03,20,18,21,TX2_6,8,9,0,0,0,0
2025-09-20 18:26:03,20,18,26,TX2_6,9,10,0,0,0,0
2025-09-20 18:31:03,20,18,31,TX2_6,10,6,0,0,0,0
2025-09-20 18:36:03,20,18,36,TX2_6,7,11,0,0,0,0
2025-09-20 18:41:03,20,18,41,TX2_6,11,9,0,0,0,0
2025-09-20 18:56:02,20,18,56,TX2_6,4,15,0,0,0,0
2025-09-20 19:01:02,20,19,1,TX2_6,9,10,0,0,0,0
2025-09-20 19:06:02,20,19,6,TX2_6,8,12,0,0,0,0
2025-09-20 19:11:02,20,19,11,TX2_6,11,9,0,0,0,0
2025-09-20 19:16:02,20,19,16,TX2_6,10,10,0,0,0,0
2025-09-20 19:21:03,20,19,21,TX2_6,4,18,0,0,0,0
2025-09-20 19:26:03,20,19,26,TX2_6,11,8,0,0,0,0
2025-09-20 19:31:03,20,19,31,TX2_6,9,14,0,0,0,0
2025-09-20 19:36:03,20,19,36,TX2_6,5,15,0,0,0,0
2025-09-20 19:41:03,20,19,41,TX2_6,5,15,0,0,0,0
2025-09-20 19:46:03,20,19,46,TX2_6,6,15,0,0,0,0
2025-09-20 19:51:03,20,19,51,TX2_6,6,14,0,0,0,0
2025-09-20 19:56:03,20,19,56,TX2_6,6,13,0,0,0,0
2025-09-20 20:01:03,20,20,1,TX2_6,10,7,0,0,0,0
2025-09-20 20:06:03,20,20,6,TX2_6,4,14,0,0,0,0
2025-09-20 20:11:03,20,20,11,TX2_6,9,8,0,0,0,1
2025-09-20 20:16:03,20,20,16,TX2_6,6,14,0,0,0,0
2025-09-20 20:21:03,20,20,21,TX2_6,5,11,0,0,0,0
2025-09-20 20:26:03,20,20,26,TX2_6,9,8,0,0,0,0
2025-09-20 20:31:03,20,20,31,TX2_6,4,13,0,0,0,0
2025-09-20 20:36:03,20,20,36,TX2_6,6,13,0,0,0,0
2025-09-20 20:41:04,20,20,41,TX2_6,8,10,0,0,0,0
2025-09-20 20:46:04,20,20,46,TX2_6,4,12,0,0,0,0
2025-09-20 21:01:04,20,21,1,TX2_6,7,12,0,0,0,0
2025-09-20 21:06:05,20,21,6,TX2_6,6,15,0,0,0,0
2025-09-20 21:11:05,20,21,11,TX2_6,8,11,0,0,0,0
2025-09-20 21:16:05,20,21,16,TX2_6,11,6,0,0,0,0
2025-09-20 21:21:05,20,21,21,TX2_6,5,13,0,0,0,0
2025-09-20 21:26:05,20,21,26,TX2_6,10,8,0,0,0,0
2025-09-20 21:31:05,20,21,31,TX2_6,5,11,0,0,0,0
2025-09-20 21:36:05,20,21,36,TX2_6,6,13,0,0,0,0
2025-09-20 21:41:05,20,21,41,TX2_6,6,10,0,0,0,0
2025-09-20 21:46:05,20,21,46,TX2_6,6,13,0,0,0,0
2025-09-20 21:51:05,20,21,51,TX2_6,7,9,0,0,0,0
2025-09-20 21:56:05,20,21,56,TX2_6,4,12,0,0,0,0
2025-09-20 22:01:05,20,22,1,TX2_6,8,10,0,0,0,0
2025-09-20 22:06:05,20,22,6,TX2_6,7,15,0,0,0,0
2025-09-20 22:11:05,20,22,11,TX2_6,7,7,0,0,0,0
2025-09-20 22:16:05,20,22,16,TX2_6,4,14,0,0,0,0
2025-09-20 22:21:05,20,22,21,TX2_6,7,11,0,0,0,0
2025-09-20 22:26:05,20,22,26,TX2_6,4,15,0,0,0,0
2025-09-20 22:31:06,20,22,31,TX2_6,9,16,0,0,0,0
2025-09-20 22:36:06,20,22,36,TX2_6,7,14,0,0,0,0
2025-09-20 22:41:06,20,22,41,TX2_6,7,13,0,0,0,0
2025-09-20 22:46:06,20,22,46,TX2_6,8,10,0,0,0,0
2025-09-20 22:51:06,20,22,51,TX2_6,6,13,0,2,0,0
2025-09-20 23:06:06,20,23,6,TX2_6,7,9,0,0,0,0
2025-09-20 23:11:06,20,23,11,TX2_6,3,15,0,0,0,0
2025-09-20 23:16:06,20,23,16,TX2_6,7,10,0,0,0,0
2025-09-20 23:21:06,20,23,21,TX2_6,8,10,0,0,0,0
2025-09-20 23:26:06,20,23,26,TX2_6,7,9,0,0,0,0
2025-09-20 23:31:06,20,23,31,TX2_6,6,10,0,0,0,0
2025-09-20 23:36:06,20,23,36,TX2_6,3,11,0,0,0,0
2025-09-20 23:41:06,20,23,41,TX2_6,8,8,0,0,0,0
2025-09-20 23:46:06,20,23,46,TX2_6,5,11,0,0,0,0
2025-09-20 23:51:07,20,23,51,TX2_6,4,15,0,0,0,0
2025-09-20 23:56:07,20,23,56,TX2_6,5,13,0,0,0,0
2025-09-21 00:01:07,21,0,1,TX2_6,6,10,0,0,0,0
2025-09-21 00:06:07,21,0,6,TX2_6,8,9,0,0,0,0
2025-09-21 00:11:07,21,0,11,TX2_6,7,9,0,0,0,0
2025-09-21 00:16:07,21,0,16,TX2_6,5,11,0,0,0,0
2025-09-21 00:21:07,21,0,21,TX2_6,6,9,0,0,0,0
2025-09-21 00:26:07,21,0,26,TX2_6,4,10,0,0,0,0
2025-09-21 00:31:07,21,0,31,TX2_6,3,12,0,0,0,0
2025-09-21 00:36:07,21,0,36,TX2_6,2,11,1,0,0,0
2025-09-21 00:41:07,21,0,41,TX2_6,5,11,0,0,0,0
2025-09-21 00:46:07,21,0,46,TX2_6,8,8,0,0,0,0
2025-09-21 00:51:07,21,0,51,TX2_6,5,13,0,0,0,0
2025-09-21 00:56:08,21,0,56,TX2_6,4,14,0,0,0,0
2025-09-21 01:11:07,21,1,11,TX2_6,8,8,0,0,0,0
2025-09-21 01:16:07,21,1,16,TX2_6,6,10,0,0,0,0
2025-09-21 01:21:07,21,1,21,TX2_6,8,10,0,0,0,0
2025-09-21 01:26:07,21,1,26,TX2_6,9,10,0,0,0,0
2025-09-21 01:31:07,21,1,31,TX2_6,8,10,0,0,0,0
2025-09-21 01:36:07,21,1,36,TX2_6,4,12,0,0,0,0
2025-09-21 01:41:07,21,1,41,TX2_6,5,12,0,0,0,0
2025-09-21 01:46:07,21,1,46,TX2_6,3,13,0,0,0,0
2025-09-21 01:51:07,21,1,51,TX2_6,7,9,0,0,0,0
2025-09-21 01:56:07,21,1,56,TX2_6,6,11,0,0,0,0
2025-09-21 02:01:07,21,2,1,TX2_6,7,10,0,0,0,0
2025-09-21 02:06:07,21,2,6,TX2_6,7,8,0,0,0,0
2025-09-21 02:11:07,21,2,11,TX2_6,6,11,0,0,0,0
2025-09-21 02:16:07,21,2,16,TX2_6,5,16,0,0,0,0
2025-09-21 02:21:07,21,2,21,TX2_6,10,11,0,0,0,0
2025-09-21 02:26:07,21,2,26,TX2_6,4,13,0,0,0,0
2025-09-21 02:31:07,21,2,31,TX2_6,2,14,0,0,0,0
2025-09-21 02:36:08,21,2,36,TX2_6,6,12,0,0,0,0
2025-09-21 02:41:08,21,2,41,TX2_6,4,12,0,0,0,0
2025-09-21 02:46:08,21,2,46,TX2_6,3,15,0,0,0,0
2025-09-21 02:51:08,21,2,51,TX2_6,4,10,0,0,0,0
2025-09-21 02:56:08,21,2,56,TX2_6,8,9,0,0,0,0
2025-09-21 03:01:08,21,3,1,TX2_6,6,13,0,0,0,0
2025-09-21 03:16:08,21,3,16,TX2_6,6,9,0,0,0,0
2025-09-21 03:21:08,21,3,21,TX2_6,4,11,0,0,0,0
2025-09-21 03:26:08,21,3,26,TX2_6,6,13,0,0,0,0
2025-09-21 03:31:08,21,3,31,TX2_6,6,7,0,0,0,0
2025-09-21 03:36:08,21,3,36,TX2_6,4,11,0,0,0,0
2025-09-21 03:41:08,21,3,41,TX2_6,6,12,0,0,0,0
2025-09-21 03:46:08,21,3,46,TX2_6,4,12,0,0,0,0
2025-09-21 03:51:08,21,3,51,TX2_6,5,12,0,0,0,0
2025-09-21 03:56:08,21,3,56,TX2_6,8,9,0,0,0,0
2025-09-21 04:01:08,21,4,1,TX2_6,9,5,0,0,0,0
2025-09-21 04:06:08,21,4,6,TX2_6,6,9,0,0,0,0
2025-09-21 04:11:08,21,4,11,TX2_6,7,10,0,0,0,0
2025-09-21 04:16:08,21,4,16,TX2_6,6,11,0,0,0,0
2025-09-21 04:21:09,21,4,21,TX2_6,4,14,0,0,0,0
2025-09-21 04:26:09,21,4,26,TX2_6,3,15,0,0,0,0
2025-09-21 04:31:09,21,4,31,TX2_6,3,13,0,0,0,0
2025-09-21 04:36:09,21,4,36,TX2_6,5,11,0,0,0,0
2025-09-21 04:41:09,21,4,41,TX2_6,7,12,0,0,0,0
2025-09-21 04:46:09,21,4,46,TX2_6,7,13,0,0,0,0
2025-09-21 04:51:09,21,4,51,TX2_6,6,19,0,0,0,0
2025-09-21 04:56:09,21,4,56,TX2_6,6,12,0,0,0,0
2025-09-21 05:01:09,21,5,1,TX2_6,6,16,0,0,0,0
2025-09-21 05:06:09,21,5,6,TX2_6,8,14,0,0,0,0
2025-09-21 05:21:08,21,5,21,TX2_6,5,14,0,0,0,0
2025-09-21 05:26:08,21,5,26,TX2_6,3,12,0,0,0,0
2025-09-21 05:31:08,21,5,31,TX2_6,3,13,0,0,0,0
2025-09-21 05:36:08,21,5,36,TX2_6,8,10,0,0,0,0
2025-09-21 05:41:09,21,5,41,TX2_6,4,14,0,0,0,0
2025-09-21 05:46:09,21,5,46,TX2_6,5,11,0,0,0,0
2025-09-21 05:51:09,21,5,51,TX2_6,6,10,0,0,0,0
2025-09-21 05:56:09,21,5,56,TX2_6,2,11,0,0,0,0
2025-09-21 06:01:09,21,6,1,TX2_6,4,9,0,0,0,0
2025-09-21 06:06:09,21,6,6,TX2_6,3,8,0,0,0,0
2025-09-21 06:11:09,21,6,11,TX2_6,6,5,0,0,0,0
2025-09-21 06:16:09,21,6,16,TX2_6,0,12,0,0,0,0
2025-09-21 06:21:09,21,6,21,TX2_6,3,8,0,1,0,0
2025-09-21 06:26:09,21,6,26,TX2_6,5,7,0,0,0,0
2025-09-21 06:31:09,21,6,31,TX2_6,3,7,0,0,0,0
2025-09-21 06:36:09,21,6,36,TX2_6,2,12,0,0,0,0
2025-09-21 06:41:09,21,6,41,TX2_6,3,11,0,0,0,0
2025-09-21 06:46:09,21,6,46,TX2_6,4,9,0,0,0,0
2025-09-21 06:51:09,21,6,51,TX2_6,4,8,0,1,0,0
2025-09-21 06:56:09,21,6,56,TX2_6,5,9,0,1,0,0
2025-09-21 07:01:09,21,7,1,TX2_6,4,10,0,0,0,0
2025-09-21 07:06:09,21,7,6,TX2_6,6,7,0,1,0,0
2025-09-21 07:11:09,21,7,11,TX2_6,4,9,0,0,0,0
2025-09-21 07:26:09,21,7,26,TX2_6,2,7,0,1,1,1
2025-09-21 07:31:10,21,7,31,TX2_6,4,7,0,1,1,1
2025-09-21 07:36:10,21,7,36,TX2_6,3,7,2,0,2,0
2025-09-21 07:41:10,21,7,41,TX2_6,2,9,0,2,0,0
2025-09-21 07:46:10,21,7,46,TX2_6,7,7,0,0,0,0
2025-09-21 07:51:10,21,7,51,TX2_6,4,9,0,0,0,0
2025-09-21 07:56:10,21,7,56,TX2_6,4,10,0,1,0,0
2025-09-21 08:01:10,21,8,1,TX2_6,3,8,0,3,0,0
2025-09-21 08:06:10,21,8,6,TX2_6,9,8,0,1,0,0
2025-09-21 08:11:10,21,8,11,TX2_6,4,10,0,1,0,0
2025-09-21 08:16:10,21,8,16,TX2_6,6,7,0,1,0,0
2025-09-21 08:21:10,21,8,21,TX2_6,2,11,0,1,0,0
2025-09-21 08:26:10,21,8,26,TX2_6,3,12,0,2,0,0
2025-09-21 08:31:10,21,8,31,TX2_6,5,8,0,0,0,0
2025-09-21 08:36:10,21,8,36,TX2_6,5,5,0,2,0,0
2025-09-21 08:41:10,21,8,41,TX2_6,4,10,0,2,0,0
2025-09-21 08:46:10,21,8,46,TX2_6,7,9,0,0,0,0
2025-09-21 08:51:10,21,8,51,TX2_6,4,10,0,0,0,0
2025-09-21 08:56:10,21,8,56,TX2_6,4,12,0,0,0,0
2025-09-21 09:01:10,21,9,1,TX2_6,5,10,0,1,0,0
2025-09-21 09:06:10,21,9,6,TX2_6,8,7,0,0,0,0
2025-09-21 09:11:10,21,9,11,TX2_6,4,9,1,3,0,0
2025-09-21 09:16:10,21,9,16,TX2_6,9,8,0,1,0,0
2025-09-21 09:31:11,21,9,31,TX2_6,4,11,0,0,0,0
2025-09-21 09:36:11,21,9,36,TX2_6,4,8,0,1,0,0
2025-09-21 09:41:11,21,9,41,TX2_6,5,11,0,0,0,0
2025-09-21 09:46:11,21,9,46,TX2_6,4,7,0,3,0,0
2025-09-21 09:51:11,21,9,51,TX2_6,4,8,1,0,0,0
2025-09-21 09:56:11,21,9,56,TX2_6,4,9,0,0,1,0
2025-09-21 10:01:11,21,10,1,TX2_6,3,9,0,0,0,1
2025-09-21 10:06:11,21,10,6,TX2_6,4,9,0,0,0,0
2025-09-21 10:11:11,21,10,11,TX2_6,6,5,0,0,0,0
2025-09-21 10:16:11,21,10,16,TX2_6,6,8,0,0,0,0
2025-09-21 10:21:11,21,10,21,TX2_6,4,6,1,0,1,0
2025-09-21 10:26:11,21,10,26,TX2_6,3,10,0,2,0,0
2025-09-21 10:31:11,21,10,31,TX2_6,2,9,0,0,0,0
2025-09-21 10:36:11,21,10,36,TX2_6,3,8,0,3,0,0
2025-09-21 10:41:12,21,10,41,TX2_6,6,9,0,0,0,0
2025-09-21 10:46:12,21,10,46,TX2_6,6,5,0,0,1,1
2025-09-21 10:51:12,21,10,51,TX2_6,5,10,0,1,0,0
2025-09-21 10:56:12,21,10,56,TX2_6,3,9,0,0,2,0
2025-09-21 11:01:12,21,11,1,TX2_6,3,13,2,0,0,1
2025-09-21 11:06:12,21,11,6,TX2_6,7,11,0,1,1,0
2025-09-21 11:11:12,21,11,11,TX2_6,5,7,1,1,0,1
2025-09-21 11:16:12,21,11,16,TX2_6,8,5,0,1,0,1
2025-09-21 11:21:12,21,11,21,TX2_6,9,3,0,1,1,0
2025-09-21 11:36:12,21,11,36,TX2_6,1,8,1,2,1,0
2025-09-21 11:41:12,21,11,41,TX2_6,6,9,1,0,0,0
2025-09-21 11:46:12,21,11,46,TX2_6,5,9,0,1,0,0
2025-09-21 11:51:12,21,11,51,TX2_6,6,7,0,2,0,0
2025-09-21 11:56:12,21,11,56,TX2_6,7,9,0,0,0,1
2025-09-21 12:01:12,21,12,1,TX2_6,8,8,1,1,0,0
2025-09-21 12:06:12,21,12,6,TX2_6,5,10,0,1,1,0
2025-09-21 12:11:12,21,12,11,TX2_6,7,7,0,1,0,0
2025-09-21 12:16:12,21,12,16,TX2_6,6,9,1,0,0,1
2025-09-21 12:21:12,21,12,21,TX2_6,4,9,0,1,0,1
2025-09-21 12:26:12,21,12,26,TX2_6,6,9,0,3,0,0
2025-09-21 12:31:12,21,12,31,TX2_6,7,6,0,2,2,0
2025-09-21 12:36:13,21,12,36,TX2_6,6,10,0,1,0,0
2025-09-21 12:41:13,21,12,41,TX2_6,9,7,0,1,0,2
2025-09-21 12:46:13,21,12,46,TX2_6,10,8,0,1,0,0
2025-09-21 12:51:13,21,12,51,TX2_6,2,12,1,1,2,0
2025-09-21 12:56:13,21,12,56,TX2_6,10,7,1,1,0,0
2025-09-21 13:01:13,21,13,1,TX2_6,6,9,1,3,1,1
2025-09-21 13:06:13,21,13,6,TX2_6,7,8,2,1,0,1
2025-09-21 13:11:13,21,13,11,TX2_6,9,12,1,0,1,0
2025-09-21 13:16:13,21,13,16,TX2_6,7,14,0,1,1,0
2025-09-21 13:21:13,21,13,21,TX2_6,9,13,1,0,0,1
2025-09-21 13:26:13,21,13,26,TX2_6,12,11,1,0,0,0
2025-09-21 13:41:13,21,13,41,TX2_6,14,8,1,1,0,0
2025-09-21 13:46:13,21,13,46,TX2_6,11,12,0,0,0,0
2025-09-21 13:51:13,21,13,51,TX2_6,13,7,0,0,0,0
2025-09-21 13:56:13,21,13,56,TX2_6,10,6,0,2,0,0
2025-09-21 14:01:13,21,14,1,TX2_6,10,14,0,0,0,0
2025-09-21 14:06:13,21,14,6,TX2_6,13,7,1,0,0,0
2025-09-21 14:11:13,21,14,11,TX2_6,9,10,1,0,0,1
2025-09-21 14:16:13,21,14,16,TX2_6,11,7,0,0,0,0
2025-09-21 14:21:13,21,14,21,TX2_6,8,11,0,1,2,1
2025-09-21 14:26:13,21,14,26,TX2_6,11,6,2,1,2,3
2025-09-21 14:31:13,21,14,31,TX2_6,7,10,0,1,0,0
2025-09-21 14:36:13,21,14,36,TX2_6,9,9,0,0,0,0
2025-09-21 14:41:13,21,14,41,TX2_6,7,11,0,0,0,0
2025-09-21 14:46:13,21,14,46,TX2_6,7,8,0,0,1,0
2025-09-21 14:51:14,21,14,51,TX2_6,9,10,0,1,0,0
2025-09-21 14:56:14,21,14,56,TX2_6,8,10,0,0,0,0
2025-09-21 15:01:14,21,15,1,TX2_6,8,9,0,0,0,0
2025-09-21 15:06:14,21,15,6,TX2_6,11,7,0,0,0,0
2025-09-21 15:11:14,21,15,11,TX2_6,6,11,0,0,0,0
2025-09-21 15:16:14,21,15,16,TX2_6,7,7,0,0,0,0
2025-09-21 15:21:14,21,15,21,TX2_6,8,8,0,1,0,0
2025-09-21 15:26:14,21,15,26,TX2_6,9,8,0,0,0,0
2025-09-21 15:31:14,21,15,31,TX2_6,10,8,0,0,0,0
2025-09-21 15:46:14,21,15,46,TX2_6,11,7,0,0,1,0
2025-09-21 15:51:14,21,15,51,TX2_6,6,11,0,1,1,2
2025-09-21 15:56:14,21,15,56,TX2_6,9,9,0,1,0,0
2025-09-21 16:01:14,21,16,1,TX2_6,9,9,0,0,1,0
2025-09-21 16:06:14,21,16,6,TX2_6,10,8,0,0,0,0
2025-09-21 16:11:14,21,16,11,TX2_6,9,8,0,0,0,0
2025-09-21 16:16:14,21,16,16,TX2_6,6,10,0,0,0,0
2025-09-21 16:21:14,21,16,21,TX2_6,8,8,0,0,0,0
2025-09-21 16:26:14,21,16,26,TX2_6,9,7,0,0,0,0
2025-09-21 16:31:14,21,16,31,TX2_6,4,10,0,0,0,0
2025-09-21 16:36:14,21,16,36,TX2_6,6,12,0,0,0,0
2025-09-21 16:41:14,21,16,41,TX2_6,4,11,0,0,0,0
2025-09-21 16:46:14,21,16,46,TX2_6,7,9,0,0,0,0
2025-09-21 16:51:14,21,16,51,TX2_6,7,8,0,0,0,0
2025-09-21 16:56:14,21,16,56,TX2_6,4,8,0,0,0,1
2025-09-21 17:01:14,21,17,1,TX2_6,3,6,1,1,0,0
2025-09-21 17:06:14,21,17,6,TX2_6,8,6,0,0,0,0
2025-09-21 17:11:14,21,17,11,TX2_6,3,10,0,0,0,0
2025-09-21 17:16:14,21,17,16,TX2_6,4,9,0,0,0,0
2025-09-21 17:21:15,21,17,21,TX2_6,6,7,0,0,0,0
2025-09-21 17:26:15,21,17,26,TX2_6,7,7,0,0,0,0
2025-09-21 17:31:15,21,17,31,TX2_6,2,10,0,0,0,0
2025-09-21 17:36:15,21,17,36,TX2_6,4,10,0,0,0,0
2025-09-21 17:51:15,21,17,51,TX2_6,3,8,0,0,0,0
2025-09-21 17:56:15,21,17,56,TX2_6,4,9,0,0,0,0
2025-09-21 18:01:15,21,18,1,TX2_6,5,7,0,0,0,0
2025-09-21 18:06:15,21,18,6,TX2_6,2,10,0,0,0,0
2025-09-21 18:11:15,21,18,11,TX2_6,7,4,0,0,0,0
2025-09-21 18:16:15,21,18,16,TX2_6,2,10,0,0,0,0
2025-09-21 18:21:15,21,18,21,TX2_6,5,6,0,0,0,0
2025-09-21 18:26:16,21,18,26,TX2_6,2,12,0,0,0,0
2025-09-21 18:31:16,21,18,31,TX2_6,2,8,0,0,0,0
2025-09-21 18:36:16,21,18,36,TX2_6,3,9,0,0,0,0
2025-09-21 18:41:16,21,18,41,TX2_6,3,8,0,0,0,0
2025-09-21 18:46:16,21,18,46,TX2_6,5,9,0,0,0,0
2025-09-21 18:51:16,21,18,51,TX2_6,7,8,0,0,0,0
2025-09-21 18:56:16,21,18,56,TX2_6,3,10,0,0,0,0
2025-09-21 19:01:16,21,19,1,TX2_6,4,7,0,0,0,0
2025-09-21 19:06:16,21,19,6,TX2_6,3,8,0,0,0,0
2025-09-21 19:11:16,21,19,11,TX2_6,5,8,0,0,0,0
2025-09-21 19:16:16,21,19,16,TX2_6,1,13,0,0,0,0
2025-09-21 19:21:16,21,19,21,TX2_6,5,8,0,0,0,0
2025-09-21 19:26:16,21,19,26,TX2_6,5,8,0,0,0,0
2025-09-21 19:31:16,21,19,31,TX2_6,2,9,0,0,0,0
2025-09-21 19:36:16,21,19,36,TX2_6,3,11,0,0,0,0
2025-09-21 19:41:16,21,19,41,TX2_6,4,9,0,0,0,0
2025-09-21 19:56:16,21,19,56,TX2_6,3,9,2,0,1,0
2025-09-21 20:01:16,21,20,1,TX2_6,4,9,0,0,1,3
2025-09-21 20:06:16,21,20,6,TX2_6,9,7,0,0,1,0
2025-09-21 20:11:16,21,20,11,TX2_6,6,5,0,2,0,2
2025-09-21 20:16:16,21,20,16,TX2_6,2,12,0,2,0,1
2025-09-21 20:21:16,21,20,21,TX2_6,5,8,1,0,3,0
2025-09-21 20:26:16,21,20,26,TX2_6,7,4,1,0,2,3
2025-09-21 20:31:16,21,20,31,TX2_6,4,8,0,0,1,1
2025-09-21 20:36:16,21,20,36,TX2_6,6,9,0,1,0,2
2025-09-21 20:41:16,21,20,41,TX2_6,3,5,1,4,0,3
2025-09-21 20:46:16,21,20,46,TX2_6,8,6,1,0,2,0
2025-09-21 20:51:16,21,20,51,TX2_6,2,14,0,0,1,0
2025-09-21 20:56:16,21,20,56,TX2_6,3,10,0,0,0,0
2025-09-21 21:01:16,21,21,1,TX2_6,4,7,0,0,0,0
2025-09-21 21:06:16,21,21,6,TX2_6,7,8,0,0,0,0
2025-09-21 21:11:16,21,21,11,TX2_6,4,7,0,0,0,0
2025-09-21 21:16:16,21,21,16,TX2_6,2,10,0,0,0,0
2025-09-21 21:21:16,21,21,21,TX2_6,5,7,0,0,0,0
2025-09-21 21:26:16,21,21,26,TX2_6,1,11,0,0,0,0
2025-09-21 21:31:17,21,21,31,TX2_6,5,6,0,0,0,0
2025-09-21 21:36:17,21,21,36,TX2_6,2,8,0,0,0,0
2025-09-21 21:41:17,21,21,41,TX2_6,5,5,0,0,0,0
2025-09-21 21:46:17,21,21,46,TX2_6,3,8,0,0,0,0
2025-09-21 22:01:17,21,22,1,TX2_6,2,7,0,0,0,0
2025-09-21 22:06:17,21,22,6,TX2_6,7,4,0,0,0,0
2025-09-21 22:11:17,21,22,11,TX2_6,0,10,0,0,0,0
2025-09-21 22:16:18,21,22,16,TX2_6,1,10,0,0,0,0
2025-09-21 22:21:18,21,22,21,TX2_6,2,8,1,0,0,0
2025-09-21 22:26:18,21,22,26,TX2_6,5,9,0,0,0,0
2025-09-21 22:31:18,21,22,31,TX2_6,5,8,0,0,0,0
2025-09-21 22:36:18,21,22,36,TX2_6,2,9,0,0,0,0
2025-09-21 22:41:18,21,22,41,TX2_6,5,6,0,0,0,0
2025-09-21 22:46:18,21,22,46,TX2_6,0,11,0,0,0,0
2025-09-21 22:51:18,21,22,51,TX2_6,5,8,0,0,0,0
2025-09-21 22:56:18,21,22,56,TX2_6,4,8,0,0,0,0
2025-09-21 23:01:18,21,23,1,TX2_6,4,8,0,0,0,0
2025-09-21 23:06:18,21,23,6,TX2_6,7,7,0,0,0,0
2025-09-21 23:11:18,21,23,11,TX2_6,6,8,0,0,0,0
2025-09-21 23:16:18,21,23,16,TX2_6,6,7,0,0,0,0
2025-09-21 23:21:18,21,23,21,TX2_6,5,9,0,0,0,0
2025-09-21 23:26:18,21,23,26,TX2_6,4,9,0,0,0,0
2025-09-21 23:31:18,21,23,31,TX2_6,4,9,0,0,0,0
2025-09-21 23:36:18,21,23,36,TX2_6,4,6,0,0,0,0
2025-09-21 23:41:18,21,23,41,TX2_6,7,6,0,0,0,0
2025-09-21 23:46:18,21,23,46,TX2_6,6,6,0,0,0,0
2025-09-21 23:51:18,21,23,51,TX2_6,1,9,0,0,0,0
2025-09-22 00:06:18,22,0,6,TX2_6,4,8,0,0,0,0
2025-09-22 00:11:19,22,0,11,TX2_6,4,9,0,0,0,0
2025-09-22 00:16:19,22,0,16,TX2_6,5,7,0,0,0,0
2025-09-22 00:21:19,22,0,21,TX2_6,2,10,0,0,0,0
2025-09-22 00:26:19,22,0,26,TX2_6,4,8,0,0,0,0
2025-09-22 00:31:19,22,0,31,TX2_6,4,8,1,0,0,0
2025-09-22 00:36:19,22,0,36,TX2_6,5,6,0,0,0,0
2025-09-22 00:41:19,22,0,41,TX2_6,4,7,0,0,0,0
2025-09-22 00:46:19,22,0,46,TX2_6,4,9,0,0,0,0
2025-09-22 00:51:19,22,0,51,TX2_6,4,8,0,0,0,0
2025-09-22 00:56:19,22,0,56,TX2_6,4,7,0,0,0,0
2025-09-22 01:01:19,22,1,1,TX2_6,3,9,0,0,0,0
2025-09-22 01:06:19,22,1,6,TX2_6,3,9,0,0,0,0
2025-09-22 01:11:19,22,1,11,TX2_6,9,5,0,0,0,0
2025-09-22 01:16:19,22,1,16,TX2_6,2,9,0,0,0,0
2025-09-22 01:21:19,22,1,21,TX2_6,4,9,0,0,0,0
2025-09-22 01:26:19,22,1,26,TX2_6,4,7,0,0,0,0
2025-09-22 01:31:19,22,1,31,TX2_6,4,6,0,0,0,0
2025-09-22 01:36:19,22,1,36,TX2_6,2,9,0,0,0,0
2025-09-22 01:41:20,22,1,41,TX2_6,5,6,0,0,0,0
2025-09-22 01:46:20,22,1,46,TX2_6,4,7,0,0,0,0
2025-09-22 01:51:20,22,1,51,TX2_6,4,9,0,0,0,0
2025-09-22 01:56:20,22,1,56,TX2_6,2,11,0,0,0,0
2025-09-22 02:11:20,22,2,11,TX2_6,6,6,0,0,0,0
2025-09-22 02:16:20,22,2,16,TX2_6,3,10,0,0,0,0
2025-09-22 02:21:20,22,2,21,TX2_6,5,7,0,0,0,0
2025-09-22 02:26:20,22,2,26,TX2_6,3,10,0,0,0,0
